"host_is_superhost","identity_varified_host","Allston","Back Bay","Beacon Hill","Brighton","Charlestown","Dorchester","Downtown","East Boston","Fenway","Jamaica Plain","Mission Hill","North End","Other","Roslindale","Roxbury","South Boston","South Boston Waterfront","South End","is_apartment","is_condominium","is_house","is_other_type","is_Entire_home/apt","is_Private_room","is_shared_room","accommodates","bathrooms","bedrooms","beds","Airbed","Couch","Futon","Pull-out Sofa","Real Bed","price","is_deposit","is_clean_fee","guests_included","is_extra_people","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","Cancellation_policy_flexible","Cancellation_policy_moderate","Cancellation_policy_strict","Cancellation_policy_SuperStrict","reviews_per_month"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","2","1","1","1","0","0","0","1","0","70.00 ","0","0","1","0","5","96","10","9","10","10","10","10","1","0","0","0","1.06"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","2","1","1","0","0","0","0","1","92.00 ","0","1","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.79"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","95.00 ","0","1","1","0","25","98","10","10","10","10","10","10","0","0","1","0","2.12"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","9","1","4","4","0","0","0","0","1","230.00 ","0","1","4","1","75","97","10","10","10","10","9","10","0","0","1","0","3.85"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1","3","4","0","0","0","0","1","175.00 ","1","1","1","0","99","85","9","8","9","10","8","9","0","1","0","0","5.39"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","0","0","1","0","2","80","10","8","9","10","9","8","1","0","0","0","0.11"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","1","0","1","100","10","10","10","10","10","10","1","0","0","0","0.39"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","10","2.5","5","5","0","0","0","0","1","250.00 ","1","1","4","1","3","87","9","9","9","10","7","9","0","0","1","0","0.22"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","110.00 ","1","1","2","1","3","93","10","10","10","10","9","9","0","1","0","0","0.17"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","2","4","0","0","0","0","1","168.00 ","1","1","1","0","23","89","9","10","10","9","8","9","0","1","0","0","5.61"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","59.00 ","0","1","1","1","47","90","9","9","10","10","9","9","0","1","0","0","2.78"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","60.00 ","0","1","1","0","15","91","9","9","10","10","10","9","1","0","0","0","1.64"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","4","0","0","0","0","1","145.00 ","0","1","3","1","7","94","10","10","10","9","10","10","1","0","0","0","1.69"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","80.00 ","0","1","1","0","1","100","10","10","10","10","10","10","0","1","0","0","0.1"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","170.00 ","1","0","2","1","2","80","9","10","10","10","10","8","1","0","0","0","0.42"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","150.00 ","0","1","2","1","5","95","10","9","9","9","9","8","1","0","0","0","0.14"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","1","0","0","69.00 ","0","1","1","1","11","98","10","10","10","10","10","10","0","0","1","0","0.88"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","150.00 ","0","0","1","0","1","80","10","8","10","10","8","8","1","0","0","0","0.22"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","0","0","1","70.00 ","0","1","0","0","2","90","10","8","10","10","8","8","0","1","0","0","0.37"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","175.00 ","0","1","1","0","13","94","9","9","10","10","9","9","0","1","0","0","3.12"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","0","2","0","0","0","0","1","109.00 ","0","1","2","1","16","100","10","10","10","10","10","10","0","1","0","0","4.14"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","10","2","5","6","0","0","0","0","1","383.00 ","0","1","6","1","20","94","10","10","9","9","9","9","0","0","1","0","1.28"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","2","3","0","0","0","0","1","99.00 ","0","1","2","1","23","97","10","9","10","10","10","10","1","0","0","0","2.48"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","50.00 ","1","1","1","0","9","91","9","9","10","9","10","9","0","1","0","0","1.65"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","300.00 ","1","1","1","0","16","93","10","9","10","10","8","9","0","0","1","0","1.15"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","2","0","0","0","0","1","150.00 ","0","1","2","1","10","98","10","9","10","10","10","10","1","0","0","0","1.92"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","100.00 ","1","1","1","1","1","100","10","10","10","10","10","10","0","0","1","0","0.46"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","1","0","8","93","10","10","9","10","8","9","0","1","0","0","1.54"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1.5","1","2","0","0","0","0","1","84.00 ","0","1","1","1","31","97","10","10","10","10","9","10","0","1","0","0","2.04"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","1","2","0","0","0","0","1","130.00 ","1","1","3","1","32","98","10","10","10","10","9","10","0","1","0","0","6.36"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","1","0","0","76.00 ","0","1","1","0","84","95","10","10","10","10","10","10","0","1","0","0","9.55"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","2","1","1","0","0","0","0","1","70.00 ","0","1","2","1","7","100","10","10","10","10","10","10","1","0","0","0","1.78"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","1","1","1","0","0","0","0","1","125.00 ","1","1","2","0","18","96","10","10","10","10","10","9","0","0","1","0","0.62"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","0","0","1","1","6","94","10","9","10","10","9","10","1","0","0","0","0.21"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","2","0","0","0","0","1","70.00 ","0","0","1","0","10","100","9","9","10","10","10","10","1","0","0","0","1.99"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","2","2","2","0","0","0","0","1","250.00 ","1","1","1","0","1","100","10","10","10","10","10","10","0","1","0","0","1"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","115.00 ","1","0","1","0","49","95","10","10","10","10","9","10","0","1","0","0","1.73"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","1","1","1","0","0","0","0","1","120.00 ","1","1","1","1","5","100","10","10","10","10","10","10","0","0","1","0","0.39"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","1.5","1","1","0","0","0","0","1","130.00 ","1","1","1","1","12","100","10","10","10","10","10","10","0","1","0","0","0.82"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","68.00 ","0","0","1","0","9","91","10","9","10","9","10","9","1","0","0","0","3.29"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","6","1","3","5","0","0","0","0","1","300.00 ","0","1","4","1","9","97","10","10","10","10","9","10","0","0","1","0","1.45"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","1","1","0","0","0","0","1","50.00 ","0","1","1","1","22","95","10","10","10","10","10","10","0","1","0","0","6.11"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","1","2","3","0","0","0","0","1","130.00 ","0","1","2","1","19","79","9","7","9","9","9","8","0","0","1","0","1.11"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","6","2","2","2","0","0","0","0","1","180.00 ","1","1","2","1","7","100","10","10","10","10","10","10","0","0","1","0","0.49"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","136.00 ","0","0","2","0","26","92","10","10","9","9","10","9","0","0","1","0","1.95"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","100.00 ","0","0","1","0","5","96","10","10","10","10","10","9","0","0","1","0","2.54"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","5","1","1","2","0","0","0","0","1","88.00 ","1","1","1","1","48","100","10","10","10","10","10","10","0","0","1","0","2.13"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","1","1","2","0","0","0","0","1","95.00 ","0","1","1","0","15","93","9","9","10","10","9","10","1","0","0","0","2.54"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","1","1","1","0","0","0","0","1","135.00 ","1","1","1","0","104","98","10","10","10","10","10","10","0","1","0","0","4.46"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","1","2","1","63","97","10","10","10","10","9","10","1","0","0","0","2.62"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","5","1","2","4","0","0","0","0","1","189.00 ","0","1","3","1","25","96","9","10","10","10","10","10","0","0","1","0","4.57"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","0","0","0","41","98","10","10","10","10","10","10","1","0","0","0","2.62"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","125.00 ","1","1","1","0","10","86","10","9","9","8","8","8","0","1","0","0","0.4"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","0","0","0","0","1","72.00 ","0","0","1","0","1","80","8","8","8","10","8","10","1","0","0","0","0.08"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","90.00 ","0","0","2","1","12","90","10","10","10","10","10","10","0","1","0","0","2.52"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","84.00 ","1","1","1","1","10","94","10","10","9","10","9","10","0","1","0","0","2.17"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","2","2","0","0","0","0","1","160.00 ","0","0","4","1","22","94","10","9","10","10","9","9","1","0","0","0","1.05"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1.5","2","2","0","0","0","0","1","110.00 ","0","1","1","0","1","100","10","10","10","10","10","10","0","0","1","0","0.13"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1.5","1","1","0","0","0","0","1","65.00 ","0","0","1","1","60","96","10","10","10","10","9","9","0","1","0","0","1.53"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","8","1","3","4","0","0","0","0","1","275.00 ","1","1","6","1","57","93","10","10","10","10","10","9","0","0","1","0","1.42"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","8","2.5","3","3","0","0","0","0","1","300.00 ","1","1","2","1","5","100","10","10","9","10","10","10","0","0","1","0","0.25"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","5","1.5","3","3","0","0","0","0","1","185.00 ","0","1","1","0","4","100","10","10","10","10","10","10","0","1","0","0","0.26"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","2","2","2","0","0","0","0","1","100.00 ","0","0","1","0","1","80","8","8","10","10","10","10","1","0","0","0","0.34"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1","0","1","0","0","0","0","1","94.00 ","1","1","2","0","61","95","10","10","10","10","10","9","0","0","1","0","2.74"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","2","1","1","1","0","0","0","0","1","85.00 ","0","1","1","1","19","98","10","10","10","10","9","10","0","1","0","0","5.09"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","83.00 ","0","0","2","0","13","98","10","10","10","10","10","10","0","1","0","0","1.66"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","75.00 ","0","1","1","1","22","94","9","10","10","10","10","9","0","0","1","0","1.69"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","2","1","1","1","0","0","0","0","1","135.00 ","1","1","1","0","152","94","10","10","10","10","10","9","0","0","1","0","3.75"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","1","1","1","0","0","0","0","1","130.00 ","1","1","2","0","28","99","10","10","10","10","10","10","1","0","0","0","1.68"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","1","1","0","0","0","0","1","65.00 ","1","1","1","1","17","100","10","10","10","10","10","10","0","1","0","0","3.07"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","1.5","1","1","0","0","0","0","1","200.00 ","0","0","1","0","1","100","10","10","10","10","8","10","1","0","0","0","0.48"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","55.00 ","1","1","0","0","5","100","10","10","10","10","9","10","0","1","0","0","0.61"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","2","0","0","0","0","1","72.00 ","1","1","1","1","5","92","10","10","9","10","10","9","0","1","0","0","5"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","1","0","0","70.00 ","1","0","2","1","5","96","10","10","10","10","10","10","1","0","0","0","4.41"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","4","1","2","3","0","0","0","0","1","135.00 ","0","1","2","1","92","96","10","10","10","10","10","10","0","1","0","0","2.63"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","1","1","1","0","0","0","0","1","70.00 ","0","0","2","1","4","90","9","7","9","10","10","9","1","0","0","0","1.03"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","12","2.5","4","7","0","0","0","0","1","480.00 ","1","1","9","1","19","97","10","10","10","10","9","9","1","0","0","0","1.44"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","5","3.5","4","4","0","0","0","0","1","325.00 ","1","1","4","0","8","100","10","10","10","10","10","10","0","1","0","0","0.35"
"0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","4","1","3","4","0","0","0","0","1","290.00 ","0","0","1","0","8","98","10","10","10","9","9","9","0","0","1","0","0.23"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","4","2","4","3","0","0","0","0","1","159.00 ","1","1","4","0","41","94","10","9","9","10","9","9","0","1","0","0","0.86"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","1","0","0","0","0","1","95.00 ","0","1","1","0","80","98","10","10","10","10","10","10","0","1","0","0","7.38"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","1","1","1","0","0","0","0","1","65.00 ","0","0","1","0","18","85","8","7","10","10","10","8","0","1","0","0","2.06"
"1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","1","1","1","0","0","0","0","1","99.00 ","1","1","1","0","9","98","10","10","10","10","9","10","0","1","0","0","0.79"
"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","10","2.5","4","6","0","0","0","0","1","500.00 ","1","1","1","0","6","100","10","10","9","10","9","10","0","1","0","0","0.21"
"1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","11","3.5","5","5","0","0","0","0","1","450.00 ","1","1","6","1","28","98","10","10","10","10","10","10","0","0","1","0","1.36"
